"249180010","PSZCZYNA","2006","11","01",5.0,"",.0,"8",4.0,"",5.3,""
"249180010","PSZCZYNA","2006","11","02",-.5,"",.0,"8",5.0,"",7.7,""
"249180010","PSZCZYNA","2006","11","03",-1.8,"",.0,"8",1.3,"",5.3,""
"249180010","PSZCZYNA","2006","11","04",-.2,"",.0,"8",3.7,"",7.3,""
"249180010","PSZCZYNA","2006","11","05",3.9,"",.0,"8",4.3,"",8.0,""
"249180010","PSZCZYNA","2006","11","06",6.2,"",.0,"8",3.0,"",8.0,""
"249180010","PSZCZYNA","2006","11","07",7.3,"",.0,"8",1.3,"",7.3,""
"249180010","PSZCZYNA","2006","11","08",6.9,"",.0,"8",2.0,"",3.0,""
"249180010","PSZCZYNA","2006","11","09",8.5,"",.0,"8",3.0,"",8.0,""
"249180010","PSZCZYNA","2006","11","10",4.6,"",.0,"8",2.0,"",6.0,""
"249180010","PSZCZYNA","2006","11","11",4.0,"",.0,"8",2.0,"",6.0,""
"249180010","PSZCZYNA","2006","11","12",5.6,"",.0,"8",2.7,"",7.3,""
"249180010","PSZCZYNA","2006","11","13",3.9,"",.0,"8",2.3,"",8.0,""
"249180010","PSZCZYNA","2006","11","14",8.5,"",.0,"8",3.0,"",7.3,""
"249180010","PSZCZYNA","2006","11","15",10.3,"",.0,"8",2.0,"",4.0,""
"249180010","PSZCZYNA","2006","11","16",7.3,"",.0,"8",.7,"",.0,""
"249180010","PSZCZYNA","2006","11","17",7.4,"",.0,"8",.7,"",.0,""
"249180010","PSZCZYNA","2006","11","18",5.4,"",.0,"8",.0,"",5.7,""
"249180010","PSZCZYNA","2006","11","19",8.9,"",.0,"8",.3,"",6.0,""
"249180010","PSZCZYNA","2006","11","20",8.2,"",.0,"8",.7,"",8.0,""
"249180010","PSZCZYNA","2006","11","21",8.0,"",.0,"8",1.7,"",3.7,""
"249180010","PSZCZYNA","2006","11","22",5.7,"",.0,"8",.3,"",7.7,""
"249180010","PSZCZYNA","2006","11","23",5.6,"",.0,"8",.7,"",4.7,""
"249180010","PSZCZYNA","2006","11","24",6.1,"",.0,"8",1.3,"",5.3,""
"249180010","PSZCZYNA","2006","11","25",7.4,"",.0,"8",1.7,"",1.7,""
"249180010","PSZCZYNA","2006","11","26",6.9,"",.0,"8",1.0,"",1.3,""
"249180010","PSZCZYNA","2006","11","27",6.4,"",.0,"8",.0,"",4.7,""
"249180010","PSZCZYNA","2006","11","28",2.5,"",.0,"8",.0,"",8.0,""
"249180010","PSZCZYNA","2006","11","29",3.4,"",.0,"8",.0,"",8.0,""
"249180010","PSZCZYNA","2006","11","30",6.8,"",.0,"8",.3,"",6.3,""
"249180130","CIESZYN","2006","11","01",7.8,"",89.5,"",5.0,"",4.0,""
"249180130","CIESZYN","2006","11","02",.3,"",85.0,"",3.7,"",7.0,""
"249180130","CIESZYN","2006","11","03",-.9,"",86.0,"",1.3,"",7.0,""
"249180130","CIESZYN","2006","11","04",-.8,"",83.8,"",2.3,"",7.0,""
"249180130","CIESZYN","2006","11","05",4.8,"",92.5,"",3.3,"",8.0,""
"249180130","CIESZYN","2006","11","06",6.0,"",95.8,"",2.7,"",8.0,""
"249180130","CIESZYN","2006","11","07",7.6,"",79.5,"",2.0,"",5.0,""
"249180130","CIESZYN","2006","11","08",7.4,"",74.8,"",2.0,"",4.0,""
"249180130","CIESZYN","2006","11","09",9.3,"",78.8,"",3.0,"",7.3,""
"249180130","CIESZYN","2006","11","10",4.6,"",84.3,"",3.0,"",6.0,""
"249180130","CIESZYN","2006","11","11",4.7,"",75.8,"",3.0,"",7.0,""
"249180130","CIESZYN","2006","11","12",6.1,"",90.5,"",3.0,"",6.7,""
"249180130","CIESZYN","2006","11","13",4.0,"",85.5,"",4.3,"",7.3,""
"249180130","CIESZYN","2006","11","14",8.8,"",79.8,"",3.7,"",7.0,""
"249180130","CIESZYN","2006","11","15",11.4,"",80.3,"",3.0,"",3.0,""
"249180130","CIESZYN","2006","11","16",12.4,"",69.5,"",3.7,"",.3,""
"249180130","CIESZYN","2006","11","17",10.6,"",80.8,"",2.3,"",.0,""
"249180130","CIESZYN","2006","11","18",7.3,"",92.5,"",.7,"",6.3,""
"249180130","CIESZYN","2006","11","19",9.6,"",89.8,"",1.0,"",6.7,""
"249180130","CIESZYN","2006","11","20",8.5,"",94.0,"",1.0,"",8.0,""
"249180130","CIESZYN","2006","11","21",8.6,"",84.3,"",2.3,"",4.0,""
"249180130","CIESZYN","2006","11","22",8.0,"",91.5,"",1.0,"",8.0,""
"249180130","CIESZYN","2006","11","23",7.6,"",91.3,"",1.0,"",3.3,""
"249180130","CIESZYN","2006","11","24",9.7,"",72.0,"",3.7,"",3.0,""
"249180130","CIESZYN","2006","11","25",11.5,"",71.3,"",4.0,"",5.0,""
"249180130","CIESZYN","2006","11","26",9.2,"",87.5,"",1.0,"",1.0,""
"249180130","CIESZYN","2006","11","27",7.8,"",90.8,"",.7,"",5.7,""
"249180130","CIESZYN","2006","11","28",4.9,"",91.0,"",1.3,"",3.3,""
"249180130","CIESZYN","2006","11","29",5.0,"",94.5,"",1.0,"",7.0,""
"249180130","CIESZYN","2006","11","30",6.9,"",96.8,"",1.0,"",7.7,""
"249180160","BRENNA","2006","11","01",7.1,"",59.8,"",4.0,"",2.3,""
"249180160","BRENNA","2006","11","02",-.7,"",93.8,"",4.0,"",7.7,""
"249180160","BRENNA","2006","11","03",-2.4,"",94.3,"",2.0,"",8.0,""
"249180160","BRENNA","2006","11","04",-1.1,"",94.5,"",1.7,"",7.7,""
"249180160","BRENNA","2006","11","05",5.0,"",90.0,"",4.3,"",8.0,""
"249180160","BRENNA","2006","11","06",5.1,"",98.3,"",3.0,"",8.0,""
"249180160","BRENNA","2006","11","07",6.8,"",79.0,"",1.7,"",5.7,""
"249180160","BRENNA","2006","11","08",8.0,"",60.5,"",4.0,"",5.0,""
"249180160","BRENNA","2006","11","09",9.0,"",80.8,"",.3,"",7.7,""
"249180160","BRENNA","2006","11","10",3.7,"",85.8,"",.7,"",6.7,""
"249180160","BRENNA","2006","11","11",4.0,"",79.8,"",4.0,"",8.0,""
"249180160","BRENNA","2006","11","12",5.9,"",81.5,"",2.7,"",7.0,""
"249180160","BRENNA","2006","11","13",3.5,"",87.8,"",2.7,"",7.7,""
"249180160","BRENNA","2006","11","14",9.2,"",81.8,"",2.3,"",7.3,""
"249180160","BRENNA","2006","11","15",10.1,"",87.5,"",1.7,"",3.3,""
"249180160","BRENNA","2006","11","16",12.1,"",74.0,"",3.7,"",.3,""
"249180160","BRENNA","2006","11","17",10.5,"",77.0,"",1.7,"",.0,""
"249180160","BRENNA","2006","11","18",8.8,"",86.3,"",1.3,"",6.0,""
"249180160","BRENNA","2006","11","19",9.1,"",92.3,"",.3,"",4.3,""
"249180160","BRENNA","2006","11","20",8.5,"",94.3,"",.7,"",8.0,""
"249180160","BRENNA","2006","11","21",8.7,"",78.8,"",2.0,"",4.7,""
"249180160","BRENNA","2006","11","22",6.6,"",91.5,"",1.3,"",7.7,""
"249180160","BRENNA","2006","11","23",8.0,"",72.8,"",1.3,"",7.3,""
"249180160","BRENNA","2006","11","24",10.0,"",72.0,"",4.3,"",5.7,""
"249180160","BRENNA","2006","11","25",11.4,"",66.3,"",5.0,"",4.7,""
"249180160","BRENNA","2006","11","26",10.5,"",82.3,"",1.7,"",1.3,""
"249180160","BRENNA","2006","11","27",7.7,"",94.3,"",1.0,"",6.3,""
"249180160","BRENNA","2006","11","28",6.5,"",91.8,"",1.7,"",2.0,""
"249180160","BRENNA","2006","11","29",7.8,"",86.8,"",1.0,"",6.3,""
"249180160","BRENNA","2006","11","30",6.3,"",97.3,"",.7,"",8.0,""
"249180230","WIS£A","2006","11","01",6.8,"",.0,"8",6.0,"",4.0,""
"249180230","WIS£A","2006","11","02",-.6,"",.0,"8",6.3,"",7.0,""
"249180230","WIS£A","2006","11","03",-4.1,"",.0,"8",2.7,"",7.3,""
"249180230","WIS£A","2006","11","04",-2.1,"",.0,"8",1.0,"",7.3,""
"249180230","WIS£A","2006","11","05",3.7,"",.0,"8",6.7,"",8.0,""
"249180230","WIS£A","2006","11","06",4.7,"",.0,"8",3.0,"",8.0,""
"249180230","WIS£A","2006","11","07",6.4,"",.0,"8",2.0,"",6.0,""
"249180230","WIS£A","2006","11","08",4.5,"",.0,"8",2.0,"",4.7,""
"249180230","WIS£A","2006","11","09",7.4,"",.0,"8",6.3,"",7.7,""
"249180230","WIS£A","2006","11","10",2.6,"",.0,"8",2.0,"",6.7,""
"249180230","WIS£A","2006","11","11",3.4,"",.0,"8",4.0,"",5.7,""
"249180230","WIS£A","2006","11","12",3.6,"",.0,"8",1.3,"",7.0,""
"249180230","WIS£A","2006","11","13",2.6,"",.0,"8",1.3,"",8.0,""
"249180230","WIS£A","2006","11","14",7.1,"",.0,"8",2.0,"",8.0,""
"249180230","WIS£A","2006","11","15",8.0,"",.0,"8",2.0,"",5.3,""
"249180230","WIS£A","2006","11","16",7.5,"",.0,"8",3.0,"",.3,""
"249180230","WIS£A","2006","11","17",7.2,"",.0,"8",2.0,"",.3,""
"249180230","WIS£A","2006","11","18",6.6,"",.0,"8",.0,"",5.7,""
"249180230","WIS£A","2006","11","19",9.2,"",.0,"8",.7,"",4.0,""
"249180230","WIS£A","2006","11","20",8.2,"",.0,"8",.3,"",8.0,""
"249180230","WIS£A","2006","11","21",7.6,"",.0,"8",2.7,"",5.0,""
"249180230","WIS£A","2006","11","22",5.5,"",.0,"8",1.0,"",6.7,""
"249180230","WIS£A","2006","11","23",6.8,"",.0,"8",2.0,"",6.0,""
"249180230","WIS£A","2006","11","24",8.5,"",.0,"8",3.0,"",5.0,""
"249180230","WIS£A","2006","11","25",9.2,"",.0,"8",6.0,"",5.7,""
"249180230","WIS£A","2006","11","26",7.8,"",.0,"8",1.0,"",.7,""
"249180230","WIS£A","2006","11","27",6.4,"",.0,"8",1.0,"",3.0,""
"249180230","WIS£A","2006","11","28",4.1,"",.0,"8",.7,"",2.0,""
"249180230","WIS£A","2006","11","29",5.3,"",.0,"8",1.0,"",6.0,""
"249180230","WIS£A","2006","11","30",6.2,"",.0,"8",1.0,"",8.0,""
"249180260","ISTEBNA-KUBALONKA","2006","11","01",3.7,"",89.3,"",3.0,"",5.3,""
"249180260","ISTEBNA-KUBALONKA","2006","11","02",-3.0,"",96.5,"",2.3,"",7.7,""
"249180260","ISTEBNA-KUBALONKA","2006","11","03",-5.7,"",98.0,"",1.7,"",7.7,""
"249180260","ISTEBNA-KUBALONKA","2006","11","04",-5.0,"",97.5,"",1.3,"",7.3,""
"249180260","ISTEBNA-KUBALONKA","2006","11","05",1.1,"",98.0,"",2.7,"",8.0,""
"249180260","ISTEBNA-KUBALONKA","2006","11","06",2.3,"",100.0,"",1.0,"",8.0,""
"249180260","ISTEBNA-KUBALONKA","2006","11","07",3.6,"",93.8,"",1.3,"",5.0,""
"249180260","ISTEBNA-KUBALONKA","2006","11","08",3.4,"",89.3,"",2.0,"",3.7,""
"249180260","ISTEBNA-KUBALONKA","2006","11","09",4.5,"",95.8,"",2.0,"",8.0,""
